,name,kind,job,event,duration,container,experiment,iteration
4470,mlrunner-structure-099290159-dcrt8,Pod,,pulled,378.089889094,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-gpu,gpu-autoscale,1
4471,mlrunner-structure-090132908,Job,mlrunner,successfulcreate-timestamp,1742102894.0,,gpu-autoscale,1
4472,mlrunner-structure-090132908,Job,mlrunner,completed-timestamp,1742103316.0,,gpu-autoscale,1
4473,mlrunner-structure-090132908,Job,mlrunner,running,422,,gpu-autoscale,1
4474,mlrunner-structure-090132908-wvvll,Pod,,pulled-timestamp,1742103244.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-gpu,gpu-autoscale,1
4475,mlrunner-structure-090132908-wvvll,Pod,,pulling-timestamp,1742102895.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-gpu,gpu-autoscale,1
4476,mlrunner-structure-090132908-wvvll,Pod,,scheduled-timestamp,1742102894.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-gpu,gpu-autoscale,1
4477,mlrunner-structure-090132908-wvvll,Pod,,created-timestamp,1742103244.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-gpu,gpu-autoscale,1
4478,mlrunner-structure-090132908-wvvll,Pod,,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-gpu,gpu-autoscale,1
4479,mlrunner-structure-090132908-wvvll,Pod,,started-timestamp,1742103245.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-gpu,gpu-autoscale,1
4480,mlrunner-structure-090132908-wvvll,Pod,,started,1,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-gpu,gpu-autoscale,1
4481,mlrunner-structure-090132908-wvvll,Pod,,pulled,348.63442602,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-gpu,gpu-autoscale,1
4482,mlrunner-structure-026625632,Job,mlrunner,successfulcreate-timestamp,1742102895.0,,gpu-autoscale,1
4483,mlrunner-structure-026625632,Job,mlrunner,completed-timestamp,1742103317.0,,gpu-autoscale,1
4484,mlrunner-structure-026625632,Job,mlrunner,running,422,,gpu-autoscale,1
4485,mlrunner-structure-026625632-tjldc,Pod,,pulled-timestamp,1742103247.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-gpu,gpu-autoscale,1
4486,mlrunner-structure-026625632-tjldc,Pod,,pulling-timestamp,1742102895.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-gpu,gpu-autoscale,1
4487,mlrunner-structure-026625632-tjldc,Pod,,scheduled-timestamp,1742102895.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-gpu,gpu-autoscale,1
4488,mlrunner-structure-026625632-tjldc,Pod,,created-timestamp,1742103247.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-gpu,gpu-autoscale,1
4489,mlrunner-structure-026625632-tjldc,Pod,,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-gpu,gpu-autoscale,1
4490,mlrunner-structure-026625632-tjldc,Pod,,started-timestamp,1742103247.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-gpu,gpu-autoscale,1
4491,mlrunner-structure-026625632-tjldc,Pod,,started,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-gpu,gpu-autoscale,1
4492,mlrunner-structure-026625632-tjldc,Pod,,pulled,351.53149761,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-gpu,gpu-autoscale,1
4493,mlrunner-structure-074574094,Job,mlrunner,successfulcreate-timestamp,1742102895.0,,gpu-autoscale,1
4494,mlrunner-structure-074574094,Job,mlrunner,completed-timestamp,1742103317.0,,gpu-autoscale,1
4495,mlrunner-structure-074574094,Job,mlrunner,running,422,,gpu-autoscale,1
4496,mlrunner-structure-074574094-ncjkv,Pod,,pulled-timestamp,1742103246.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-gpu,gpu-autoscale,1
4497,mlrunner-structure-074574094-ncjkv,Pod,,pulling-timestamp,1742102895.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-gpu,gpu-autoscale,1
4498,mlrunner-structure-074574094-ncjkv,Pod,,scheduled-timestamp,1742102895.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-gpu,gpu-autoscale,1
4499,mlrunner-structure-074574094-ncjkv,Pod,,created-timestamp,1742103246.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-gpu,gpu-autoscale,1
4500,mlrunner-structure-074574094-ncjkv,Pod,,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-gpu,gpu-autoscale,1
4501,mlrunner-structure-074574094-ncjkv,Pod,,started-timestamp,1742103247.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-gpu,gpu-autoscale,1
4502,mlrunner-structure-074574094-ncjkv,Pod,,started,1,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-gpu,gpu-autoscale,1
4503,mlrunner-structure-074574094-ncjkv,Pod,,pulled,351.254707306,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-gpu,gpu-autoscale,1
4504,mlrunner-structure-092040891,Job,mlrunner,successfulcreate-timestamp,1742102895.0,,gpu-autoscale,1
4505,mlrunner-structure-092040891,Job,mlrunner,completed-timestamp,1742103316.0,,gpu-autoscale,1
4506,mlrunner-structure-092040891,Job,mlrunner,running,421,,gpu-autoscale,1
4507,mlrunner-structure-092040891-r2lms,Pod,,pulled-timestamp,1742103243.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-gpu,gpu-autoscale,1
4508,mlrunner-structure-092040891-r2lms,Pod,,pulling-timestamp,1742102895.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-gpu,gpu-autoscale,1
4509,mlrunner-structure-092040891-r2lms,Pod,,scheduled-timestamp,1742102895.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-gpu,gpu-autoscale,1
4510,mlrunner-structure-092040891-r2lms,Pod,,created-timestamp,1742103243.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-gpu,gpu-autoscale,1
4511,mlrunner-structure-092040891-r2lms,Pod,,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-gpu,gpu-autoscale,1
4512,mlrunner-structure-092040891-r2lms,Pod,,started-timestamp,1742103243.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-gpu,gpu-autoscale,1
4513,mlrunner-structure-092040891-r2lms,Pod,,started,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-gpu,gpu-autoscale,1
4514,mlrunner-structure-092040891-r2lms,Pod,,pulled,347.795191793,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-gpu,gpu-autoscale,1
4515,mlrunner-structure-086420414,Job,mlrunner,successfulcreate-timestamp,1742102895.0,,gpu-autoscale,1
4516,mlrunner-structure-086420414,Job,mlrunner,completed-timestamp,1742103319.0,,gpu-autoscale,1
4517,mlrunner-structure-086420414,Job,mlrunner,running,424,,gpu-autoscale,1
4518,mlrunner-structure-086420414-2xs8d,Pod,,pulled-timestamp,1742103247.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-gpu,gpu-autoscale,1
4519,mlrunner-structure-086420414-2xs8d,Pod,,pulling-timestamp,1742102895.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-gpu,gpu-autoscale,1
4520,mlrunner-structure-086420414-2xs8d,Pod,,scheduled-timestamp,1742102895.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-gpu,gpu-autoscale,1
4521,mlrunner-structure-086420414-2xs8d,Pod,,created-timestamp,1742103247.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-gpu,gpu-autoscale,1
4522,mlrunner-structure-086420414-2xs8d,Pod,,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-gpu,gpu-autoscale,1
4523,mlrunner-structure-086420414-2xs8d,Pod,,started-timestamp,1742103248.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-gpu,gpu-autoscale,1
4524,mlrunner-structure-086420414-2xs8d,Pod,,started,1,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-gpu,gpu-autoscale,1
4525,mlrunner-structure-086420414-2xs8d,Pod,,pulled,351.80096308,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-gpu,gpu-autoscale,1
4526,createsim-structure-092040891,Job,createsim,successfulcreate-timestamp,1742103316.0,,gpu-autoscale,1
4527,createsim-structure-092040891,Job,createsim,completed-timestamp,1742104269.0,,gpu-autoscale,1
4528,createsim-structure-092040891,Job,createsim,running,953,,gpu-autoscale,1
4529,createsim-structure-092040891-4nwp7,Pod,createsim,pulled-timestamp,1742103459.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-autoscale,1
4530,createsim-structure-092040891-4nwp7,Pod,createsim,pulling-timestamp,1742103317.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-autoscale,1
4531,createsim-structure-092040891-4nwp7,Pod,createsim,scheduled-timestamp,1742103316.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-autoscale,1
4532,createsim-structure-092040891-4nwp7,Pod,createsim,created-timestamp,1742103459.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-autoscale,1
4533,createsim-structure-092040891-4nwp7,Pod,createsim,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-autoscale,1
4534,createsim-structure-092040891-4nwp7,Pod,createsim,started-timestamp,1742103462.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-autoscale,1
4535,createsim-structure-092040891-4nwp7,Pod,createsim,started,3,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-autoscale,1
4536,createsim-structure-092040891-4nwp7,Pod,createsim,pulled,141.726969421,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-autoscale,1
4537,createsim-structure-090132908,Job,createsim,successfulcreate-timestamp,1742103317.0,,gpu-autoscale,1
4538,createsim-structure-090132908,Job,createsim,completed-timestamp,1742104294.0,,gpu-autoscale,1
4539,createsim-structure-090132908,Job,createsim,running,977,,gpu-autoscale,1
4540,createsim-structure-090132908-qkb2p,Pod,createsim,pulled-timestamp,1742103455.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-autoscale,1
4541,createsim-structure-090132908-qkb2p,Pod,createsim,pulling-timestamp,1742103317.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-autoscale,1
4542,createsim-structure-090132908-qkb2p,Pod,createsim,scheduled-timestamp,1742103317.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-autoscale,1
4543,createsim-structure-090132908-qkb2p,Pod,createsim,created-timestamp,1742103455.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-autoscale,1
4544,createsim-structure-090132908-qkb2p,Pod,createsim,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-autoscale,1
4545,createsim-structure-090132908-qkb2p,Pod,createsim,started-timestamp,1742103455.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-autoscale,1
4546,createsim-structure-090132908-qkb2p,Pod,createsim,started,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-autoscale,1
4547,createsim-structure-090132908-qkb2p,Pod,createsim,pulled,137.623363523,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-autoscale,1
4548,createsim-structure-074574094,Job,createsim,successfulcreate-timestamp,1742103317.0,,gpu-autoscale,1
4549,createsim-structure-074574094,Job,createsim,completed-timestamp,1742104306.0,,gpu-autoscale,1
4550,createsim-structure-074574094,Job,createsim,running,989,,gpu-autoscale,1
4551,createsim-structure-074574094-crwr9,Pod,createsim,pulled-timestamp,1742103457.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-autoscale,1
4552,createsim-structure-074574094-crwr9,Pod,createsim,pulling-timestamp,1742103317.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-autoscale,1
4553,createsim-structure-074574094-crwr9,Pod,createsim,scheduled-timestamp,1742103317.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-autoscale,1
4554,createsim-structure-074574094-crwr9,Pod,createsim,created-timestamp,1742103458.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-autoscale,1
4555,createsim-structure-074574094-crwr9,Pod,createsim,created,1,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-autoscale,1
4556,createsim-structure-074574094-crwr9,Pod,createsim,started-timestamp,1742103461.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-autoscale,1
4557,createsim-structure-074574094-crwr9,Pod,createsim,started,3,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-autoscale,1
4558,createsim-structure-074574094-crwr9,Pod,createsim,pulled,140.092481604,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-autoscale,1
4559,createsim-structure-026625632,Job,createsim,successfulcreate-timestamp,1742103317.0,,gpu-autoscale,1
4560,createsim-structure-026625632,Job,createsim,completed-timestamp,1742104264.0,,gpu-autoscale,1
4561,createsim-structure-026625632,Job,createsim,running,947,,gpu-autoscale,1
4562,createsim-structure-026625632-82swd,Pod,createsim,pulled-timestamp,1742103453.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-autoscale,1
4563,createsim-structure-026625632-82swd,Pod,createsim,pulling-timestamp,1742103318.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-autoscale,1
4564,createsim-structure-026625632-82swd,Pod,createsim,scheduled-timestamp,1742103317.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-autoscale,1
4565,createsim-structure-026625632-82swd,Pod,createsim,created-timestamp,1742103453.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-autoscale,1
4566,createsim-structure-026625632-82swd,Pod,createsim,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-autoscale,1
4567,createsim-structure-026625632-82swd,Pod,createsim,started-timestamp,1742103455.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-autoscale,1
4568,createsim-structure-026625632-82swd,Pod,createsim,started,2,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-autoscale,1
4569,createsim-structure-026625632-82swd,Pod,createsim,pulled,135.580366758,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-autoscale,1
4570,createsim-structure-086420414,Job,createsim,successfulcreate-timestamp,1742103320.0,,gpu-autoscale,1
4571,createsim-structure-086420414,Job,createsim,completed-timestamp,1742104264.0,,gpu-autoscale,1
4572,createsim-structure-086420414,Job,createsim,running,944,,gpu-autoscale,1
4573,createsim-structure-086420414-8jv67,Pod,createsim,pulled-timestamp,1742103454.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-autoscale,1
4574,createsim-structure-086420414-8jv67,Pod,createsim,pulling-timestamp,1742103320.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-autoscale,1
4575,createsim-structure-086420414-8jv67,Pod,createsim,scheduled-timestamp,1742103320.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-autoscale,1
4576,createsim-structure-086420414-8jv67,Pod,createsim,created-timestamp,1742103454.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-autoscale,1
4577,createsim-structure-086420414-8jv67,Pod,createsim,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-autoscale,1
4578,createsim-structure-086420414-8jv67,Pod,createsim,started-timestamp,1742103457.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-autoscale,1
4579,createsim-structure-086420414-8jv67,Pod,createsim,started,3,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-autoscale,1
4580,createsim-structure-086420414-8jv67,Pod,createsim,pulled,133.554752401,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-autoscale,1
4581,createsim-structure-099290159,Job,createsim,successfulcreate-timestamp,1742103346.0,,gpu-autoscale,1
4582,createsim-structure-099290159,Job,createsim,completed-timestamp,1742104294.0,,gpu-autoscale,1
4583,createsim-structure-099290159,Job,createsim,running,948,,gpu-autoscale,1
4584,createsim-structure-099290159-zd26p,Pod,createsim,pulled-timestamp,1742103495.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-autoscale,1
4585,createsim-structure-099290159-zd26p,Pod,createsim,pulling-timestamp,1742103346.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-autoscale,1
4586,createsim-structure-099290159-zd26p,Pod,createsim,scheduled-timestamp,1742103346.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-autoscale,1
4587,createsim-structure-099290159-zd26p,Pod,createsim,created-timestamp,1742103495.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-autoscale,1
4588,createsim-structure-099290159-zd26p,Pod,createsim,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-autoscale,1
4589,createsim-structure-099290159-zd26p,Pod,createsim,started-timestamp,1742103495.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-autoscale,1
4590,createsim-structure-099290159-zd26p,Pod,createsim,started,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-autoscale,1
4591,createsim-structure-099290159-zd26p,Pod,createsim,pulled,148.801911307,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:createsims-gpu,gpu-autoscale,1
4592,cganalysis-structure-026625632,Job,cganalysis,successfulcreate-timestamp,1742104264.0,,gpu-autoscale,1
4593,cganalysis-structure-026625632,Job,cganalysis,completed-timestamp,1742105748.0,,gpu-autoscale,1
4594,cganalysis-structure-026625632,Job,cganalysis,running,1484,,gpu-autoscale,1
4595,cganalysis-structure-026625632-k5fcq,Pod,cganalysis,pulled-timestamp,1742104423.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-autoscale,1
4596,cganalysis-structure-026625632-k5fcq,Pod,cganalysis,pulling-timestamp,1742104265.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-autoscale,1
4597,cganalysis-structure-026625632-k5fcq,Pod,cganalysis,scheduled-timestamp,1742104264.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-autoscale,1
4598,cganalysis-structure-026625632-k5fcq,Pod,cganalysis,created-timestamp,1742104423.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-autoscale,1
4599,cganalysis-structure-026625632-k5fcq,Pod,cganalysis,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-autoscale,1
4600,cganalysis-structure-026625632-k5fcq,Pod,cganalysis,started-timestamp,1742104427.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-autoscale,1
4601,cganalysis-structure-026625632-k5fcq,Pod,cganalysis,started,4,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-autoscale,1
4602,cganalysis-structure-026625632-k5fcq,Pod,cganalysis,pulled,158.206979926,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-autoscale,1
4603,cganalysis-structure-086420414,Job,cganalysis,successfulcreate-timestamp,1742104265.0,,gpu-autoscale,1
4604,cganalysis-structure-086420414,Job,cganalysis,completed-timestamp,1742106221.0,,gpu-autoscale,1
4605,cganalysis-structure-086420414,Job,cganalysis,running,1956,,gpu-autoscale,1
4606,cganalysis-structure-086420414-cpqwd,Pod,cganalysis,pulled-timestamp,1742104429.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-autoscale,1
4607,cganalysis-structure-086420414-cpqwd,Pod,cganalysis,pulling-timestamp,1742104265.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-autoscale,1
4608,cganalysis-structure-086420414-cpqwd,Pod,cganalysis,scheduled-timestamp,1742104265.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-autoscale,1
4609,cganalysis-structure-086420414-cpqwd,Pod,cganalysis,created-timestamp,1742104429.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-autoscale,1
4610,cganalysis-structure-086420414-cpqwd,Pod,cganalysis,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-autoscale,1
4611,cganalysis-structure-086420414-cpqwd,Pod,cganalysis,started-timestamp,1742104433.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-autoscale,1
4612,cganalysis-structure-086420414-cpqwd,Pod,cganalysis,started,4,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-autoscale,1
4613,cganalysis-structure-086420414-cpqwd,Pod,cganalysis,pulled,163.750199961,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-autoscale,1
4614,cganalysis-structure-092040891,Job,cganalysis,successfulcreate-timestamp,1742104270.0,,gpu-autoscale,1
4615,cganalysis-structure-092040891,Job,cganalysis,completed-timestamp,1742106212.0,,gpu-autoscale,1
4616,cganalysis-structure-092040891,Job,cganalysis,running,1942,,gpu-autoscale,1
4617,cganalysis-structure-092040891-mmddb,Pod,cganalysis,pulled-timestamp,1742104422.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-autoscale,1
4618,cganalysis-structure-092040891-mmddb,Pod,cganalysis,pulling-timestamp,1742104270.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-autoscale,1
4619,cganalysis-structure-092040891-mmddb,Pod,cganalysis,scheduled-timestamp,1742104270.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-autoscale,1
4620,cganalysis-structure-092040891-mmddb,Pod,cganalysis,created-timestamp,1742104422.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-autoscale,1
4621,cganalysis-structure-092040891-mmddb,Pod,cganalysis,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-autoscale,1
4622,cganalysis-structure-092040891-mmddb,Pod,cganalysis,started-timestamp,1742104423.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-autoscale,1
4623,cganalysis-structure-092040891-mmddb,Pod,cganalysis,started,1,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-autoscale,1
4624,cganalysis-structure-092040891-mmddb,Pod,cganalysis,pulled,152.062236355,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-autoscale,1
4625,cganalysis-structure-099290159,Job,cganalysis,successfulcreate-timestamp,1742104294.0,,gpu-autoscale,1
4626,cganalysis-structure-099290159,Job,cganalysis,completed-timestamp,1742106236.0,,gpu-autoscale,1
4627,cganalysis-structure-099290159,Job,cganalysis,running,1942,,gpu-autoscale,1
4628,cganalysis-structure-099290159-2t7c8,Pod,cganalysis,pulled-timestamp,1742104443.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-autoscale,1
4629,cganalysis-structure-099290159-2t7c8,Pod,cganalysis,pulling-timestamp,1742104294.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-autoscale,1
4630,cganalysis-structure-099290159-2t7c8,Pod,cganalysis,scheduled-timestamp,1742104294.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-autoscale,1
4631,cganalysis-structure-099290159-2t7c8,Pod,cganalysis,created-timestamp,1742104444.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-autoscale,1
4632,cganalysis-structure-099290159-2t7c8,Pod,cganalysis,created,1,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-autoscale,1
4633,cganalysis-structure-099290159-2t7c8,Pod,cganalysis,started-timestamp,1742104447.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-autoscale,1
4634,cganalysis-structure-099290159-2t7c8,Pod,cganalysis,started,3,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-autoscale,1
4635,cganalysis-structure-099290159-2t7c8,Pod,cganalysis,pulled,148.897968844,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-autoscale,1
4636,cganalysis-structure-090132908,Job,cganalysis,successfulcreate-timestamp,1742104294.0,,gpu-autoscale,1
4637,cganalysis-structure-090132908,Job,cganalysis,completed-timestamp,1742106235.0,,gpu-autoscale,1
4638,cganalysis-structure-090132908,Job,cganalysis,running,1941,,gpu-autoscale,1
4639,cganalysis-structure-090132908-m5ch5,Pod,cganalysis,pulled-timestamp,1742104442.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-autoscale,1
4640,cganalysis-structure-090132908-m5ch5,Pod,cganalysis,pulling-timestamp,1742104295.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-gpu,gpu-autoscale,1
